-0.71136,0.54275
0.090022,0.081607
0.60929,0.3419
1.8211,1.0798
-0.17705,0.17835
0.26494,0.19279
1.2348,0.77945
-1.1975,0.71094
-0.86883,0.45873
-0.15852,0.1306
0.13933,0.086123
2.8366,1.6643
0.31204,0.19775
1.5788,0.94859
0.91676,0.49181
-0.067823,0.16288
-0.5683,0.34591
-0.39167,0.20774
0.34193,0.23937
-0.31439,0.23979
-1.0097,0.61617
-0.37925,0.19283
0.31341,0.22528
-0.23404,0.15783
-0.74735,0.47932
-0.60663,0.45834
-1.15,0.65462
-0.12104,0.12088
0.45897,0.21531
-0.12903,0.10026
-0.17715,0.089894
-2.101,1.2403
-0.5323,0.39919
-1.6454,0.99525
-1.4134,0.81452
1.0723,0.55945
0.23539,0.19693
0.89055,0.52783
-0.35788,0.17784
-0.49952,0.23059
1.5864,0.94552
-0.08986,0.0095826
0.97063,0.63344
2.6048,1.5566
-1.0668,0.65409
-0.22264,0.050138
0.17074,0.054773
-0.30817,0.17198
-0.18855,-0.00010945
-0.4565,0.2621
-0.92372,0.56535
-2.0233,1.3051
0.47494,0.28093
1.8171,0.95978
1.564,1.0139
0.083742,0.039767
-1.5213,0.98327
-0.28953,0.13823
-1.0123,0.68849
-0.43802,0.25044
-0.52317,0.29418
2.1877,1.2835
-0.096042,0.065842
-0.67133,0.49837
0.62512,0.2919
0.67717,0.33964
0.94597,0.55415
-1.4381,0.81182
2.4045,1.4102
-0.072473,0.1213
1.0037,0.58026
1.1046,0.61975
0.48495,0.27702
0.63546,0.30575
0.8613,0.51654
-0.057435,0.015112
-0.085845,0.055053
-1.2472,0.69487
-0.66352,0.37802
1.17,0.70979
-1.3758,0.80538
1.0226,0.61744
2.2409,1.2672
-0.94826,0.63848
0.84507,0.56701
0.78471,0.48287
0.64139,0.39085
-0.28445,0.16767
0.46728,0.35558
1.3263,0.74801
-0.57229,0.25945
-0.87866,0.54781
-0.41717,0.34632
0.37657,0.26886
-0.73514,0.44565
0.76974,0.52241
-0.92559,0.55155
1.443,0.88281
-0.80875,0.53846
0.014908,-0.081837
1.6297,1.0603
-0.052328,-0.01001
0.82467,0.52408
-0.63685,0.35952
-0.17353,0.048988
-1.2466,0.78169
0.03702,0.012003
-0.22375,0.16749
-0.53365,0.35512
-1.0268,0.73467
-0.56852,0.31253
-0.41493,0.20952
-0.6317,0.28906
1.0293,0.65135
0.71998,0.50108
1.3954,0.88119
-0.29213,0.13252
1.6926,1.0597
0.31739,0.21611
1.5792,0.92636
-0.2523,0.068332
0.61132,0.35037
0.44665,0.29745
0.025982,0.058493
0.74083,0.4412
1.4516,0.86966
0.1895,0.13724
-0.30771,0.18801
-0.47685,0.2927
0.23741,0.13186
-0.6288,0.4151
0.74018,0.39376
0.17261,0.068487
-0.077711,0.047695
0.13467,0.096004
0.86845,0.5574
0.83211,0.5519
0.72588,0.4097
-0.89013,0.46234
1.5659,0.89711
-0.37632,0.31068
1.4708,0.87232
0.0021499,-0.004907
0.99794,0.64304
1.5768,0.96786
-1.1365,0.69152
-0.1796,0.10846
-1.0653,0.56099
-0.94572,0.54397
-0.7397,0.37052
1.8982,1.2139
-1.0207,0.64701
-0.75748,0.43621
1.4234,0.86272
-0.017033,-0.016883
-0.15266,0.13836
0.83533,0.37793
0.56559,0.31181
-0.59049,0.35204
-0.79017,0.4865
-0.3739,0.21024
1.5884,0.93038
1.0759,0.67916
-1.3767,0.77312
0.36454,0.23477
-0.10949,0.031735
1.4203,0.82935
-0.53709,0.37958
-0.82342,0.48648
-0.73781,0.48258
1.1052,0.61316
-0.86849,0.5973
-0.7227,0.48509
-0.7618,0.43402
1.7099,0.99726
-0.7307,0.41331
-0.5376,0.3387
1.1128,0.63203
-0.46003,0.24084
0.10264,0.086542
-0.21415,0.11848
-2.3946,1.5007
0.30015,0.15108
-0.609,0.3497
-0.65363,0.41244
1.1576,0.63345
0.5658,0.33975
-0.31631,0.06479
-0.60099,0.35832
-2.9966,1.8577
0.25879,0.14818
-0.97368,0.50385
0.056012,0.036303
0.37168,0.31324
1.2356,0.75315
-0.65199,0.45546
-0.69022,0.46257
0.43487,0.24151
-1.6419,0.96076
-0.34183,0.25128
-1.7057,0.9983
-1.8021,1.0539
-0.62323,0.44624
0.36023,0.15437
0.41504,0.16305
-0.71888,0.36889
0.46195,0.21627
-0.025561,0.053873
-0.35775,0.20958
-0.57871,0.41413
1.1032,0.69477
-0.34423,0.28034
-0.57791,0.31299
-0.60695,0.3184
-1.523,0.872
1.3638,0.80095
-0.42503,0.24573
0.52315,0.35489
0.11339,0.08087
0.94328,0.56305
0.59155,0.41693
-0.16278,0.088695
-0.28235,0.11045
-0.18302,0.12111
-1.3067,0.89327
-1.518,0.87424
1.0217,0.62138
0.044518,-0.049912
0.82126,0.48615
0.74725,0.53049
0.098769,0.0069855
0.59421,0.30027
2.5057,1.4279
0.7832,0.47534
-0.99035,0.64131
1.2374,0.69328
-0.16557,0.081075
-1.6879,1.0614
-0.28203,0.19246
0.34807,0.16436
1.4612,0.88484
0.89028,0.54772
0.073751,0.0809
1.7552,1.0932
0.081198,0.037215
-1.2876,0.80329
-0.24139,0.16605
0.82595,0.60766
0.83778,0.4966
1.0163,0.64146
1.1761,0.77927
-0.7619,0.50479
1.1043,0.63074
-0.55559,0.37864
1.6435,0.98416
1.0798,0.62949
-0.90395,0.53264
1.7496,1.1268
-0.20453,0.15958
0.54305,0.32489
-0.94703,0.57754
1.646,1.0154
-0.81663,0.47523
-0.089382,0.081189
-1.2476,0.73658
0.81201,0.4873
-0.66862,0.38448
-0.22443,0.086502
-0.52518,0.315
-0.62342,0.40057
-0.74405,0.40861
1.1129,0.60375
0.17758,0.16265
1.2731,0.73518
-2.5071,1.4689
0.24388,0.13389
-1.6796,1.0981
-1.0171,0.60681
-0.23763,0.11837
0.36208,0.16953
1.4386,0.82457
0.31745,0.22776
-2.8086,1.7457
-0.70345,0.43738
1.2039,0.7212
1.3168,0.75449
0.73768,0.44189
-0.030134,0.0018964
1.5943,0.92267
-0.73326,0.43527
0.183,0.068607
0.3876,0.2539
-1.6192,0.92397
-0.50826,0.41102
-0.49003,0.24226
-0.81037,0.42757
0.10148,0.086036
0.37256,0.19793
-0.022081,-0.0083225
0.68245,0.35449
-1.0525,0.62611
-0.56115,0.25071
-1.0923,0.57242
-0.5202,0.27738
-0.047855,0.032683
0.92337,0.52532
-0.038374,-0.036864
0.86262,0.55326
1.5792,0.98314
0.50367,0.25003
1.1252,0.61688
-3.1301,1.9365
0.43134,0.2738
-1.3547,0.85085
0.79303,0.45389
-0.21538,0.11816
-2.4803,1.4749
2.1171,1.29
-1.3852,0.77256
1.8398,1.0574
0.4853,0.21916
0.90114,0.54471
0.07212,0.031556
-0.232,0.067702
0.99305,0.59489
-0.13342,0.067647
0.38692,0.18003
1.6468,0.98156
-1.0737,0.64991
-1.4952,0.80036
-0.134,0.10979
-1.1314,0.73887
-0.77526,0.4312
-0.25284,0.25252
-1.3497,0.82278
-1.16,0.76143
0.41118,0.28957
-0.42831,0.25117
0.50381,0.24181
-0.24203,0.18037
0.84254,0.42626
-1.0737,0.66172
0.1853,0.081213
-0.58522,0.32591
0.60513,0.33013
-1.2271,0.71295
0.89179,0.60616
-0.66549,0.43113
0.46473,0.35946
0.56055,0.30432
0.46637,0.3876
0.1338,0.034107
-0.25763,0.21194
-0.077366,0.024065
-1.2366,0.70751
-0.21889,0.079225
2.262,1.3754
0.4594,0.21024
0.30374,0.11671
0.61488,0.41062
-1.3198,0.90282
-1.353,0.88561
0.13582,0.05956
1.1915,0.7799
0.96251,0.59644
-0.84383,0.41987
-0.56701,0.30321
-1.4262,0.88805
-0.68637,0.40981
0.36208,0.22437
-0.34984,0.25484
0.0040669,0.03135
-0.20726,0.070126
-0.24514,0.16273
0.31065,0.19112
-1.1968,0.69998
1.0967,0.79397
-0.50106,0.25015
-1.0367,0.64765
1.3095,0.81025
-0.1705,0.12759
1.7026,0.96439
0.36377,0.22852
0.80147,0.44502
0.68424,0.37094
-0.061177,0.02788
1.6369,1.0432
-1.5891,0.891
-0.0091318,0.012999
1.0611,0.66096
0.15983,0.15868
-0.47812,0.26119
-0.40295,0.13965
0.79572,0.48505
0.092604,0.0011418
-0.25118,0.10273
0.33923,0.16299
-0.84277,0.43205
0.25581,0.23593
-0.37962,0.26495
0.086645,-0.011546
-0.71698,0.3864
0.41775,0.23881
-0.86307,0.42796
0.24786,0.21232
0.51467,0.27168
-0.75794,0.40912
-0.59325,0.33747
-0.64108,0.29079
-0.21346,0.10303
1.4309,0.91111
0.58017,0.26716
-0.87484,0.54517
-0.097974,-0.027923
-2.0238,1.2059
0.75504,0.43041
1.2604,0.66371
0.54125,0.35678
0.25528,0.21046
-1.1181,0.72761
0.14073,0.086421
0.20709,0.14922
0.17321,0.11746
1.0663,0.59194
-0.57321,0.29651
-1.1686,0.68858
-0.17209,0.11509
0.44026,0.23191
0.85172,0.5435
1.231,0.69459
0.075581,0.11542
-0.76137,0.37881
0.6208,0.41988
-0.12613,0.029174
-0.070189,0.02711
-2.5821,1.5676
0.032036,-0.058243
-0.54225,0.36603
2.876,1.8076
-1.4175,0.84475
-1.9191,1.0851
0.031127,0.051302
1.598,0.95115
-1.0698,0.57542
-0.58997,0.36083
-1.6981,1.0096
-1.3714,0.81885
0.11789,0.11281
-0.46872,0.23444
1.4964,0.86866
-0.95985,0.53132
0.10379,0.032266
-1.3502,0.90583
-0.40384,0.1498
1.1965,0.73708
0.63783,0.37934
-0.124,0.12477
2.1064,1.248
-0.21849,0.065695
-1.7647,1.0789
-0.132,0.11634
0.46942,0.33392
1.4261,0.87071
-0.18772,0.18167
0.033297,-0.0010964
2.6805,1.6137
0.4099,0.19532
-0.43561,0.25342
0.80838,0.37003
0.14434,0.10557
0.39514,0.21959
1.0707,0.62996
0.34445,0.2674
-0.4585,0.36809
0.3311,0.19985
-0.95301,0.59328
1.0474,0.55036
0.059198,-0.011411
-0.74846,0.43519
-0.12561,0.12503
-1.0958,0.63572
-0.049002,0.030683
-0.15191,0.13147
-0.015422,0.10502
-1.7694,1.0004
-1.1074,0.61752
1.4539,0.78922
-1.2022,0.73589
-0.61255,0.34381
0.78895,0.49039
-0.32083,0.15233
-0.21916,0.13592
-1.4948,0.81544
-0.11048,0.088698
0.10262,0.15715
-0.09406,0.18341
-0.5157,0.41854
-0.93392,0.58608
-0.4722,0.39065
-1.2467,0.71415
-0.9166,0.59639
-1.1423,0.70667
-0.98446,0.56322
-0.8438,0.5169
1.5158,0.93226
0.10096,0.093559
-0.25103,0.18271
0.41189,0.23177
-1.1245,0.62993
0.83016,0.52198
0.01119,-0.03467
-0.46702,0.33483
1.2153,0.73616
0.75315,0.34586
0.99273,0.58743
-0.39235,0.27652
-0.33802,0.1827
0.79464,0.44957
0.31078,0.12849
-0.5996,0.44534
-1.8609,1.173
2.2665,1.3543
-0.82029,0.44656
-0.60363,0.33361
0.40924,0.21794
-1.4648,0.86617
-0.63458,0.39234
1.0563,0.61138
0.24166,0.11403
-0.29929,0.21254
0.47178,0.31552
0.53598,0.33088
-1.3495,0.80487
-0.47438,0.23066
0.65739,0.39694
1.2586,0.68082
0.54798,0.26179
0.12476,0.028804
0.56499,0.33744
0.66812,0.37504
1.6368,1.0852
0.59449,0.37453
-0.75514,0.50945
1.5041,0.89407
0.099278,0.05351
-0.22178,0.10314
-0.33794,0.20481
-0.28949,0.30085
0.064086,-0.045378
-1.0277,0.62275
-0.45196,0.32824
-0.47923,0.34278
-2.1397,1.2993
0.008067,-0.022843
-0.58164,0.31291
1.7185,1.107
0.1723,0.17301
-0.77112,0.4267
-1.5601,0.92296
0.075392,-0.047947
0.15992,0.057606
-0.49619,0.27616
0.081203,0.043763
0.35823,0.22215
0.16658,0.11273
0.37967,0.2682
2.2493,1.2829
-1.0527,0.62946
-0.67227,0.39713
1.8359,1.0862
0.58079,0.32503
1.0941,0.68807
0.13379,0.15362
-0.43423,0.32493
0.96006,0.58492
0.46604,0.25973
-0.15308,0.030097
-0.093633,0.050326
-0.043569,-0.0081171
-1.6445,1.0062
-1.8403,1.0794
0.3722,0.15227
0.77923,0.52062
1.9578,1.1831
0.27365,0.11403
-1.4233,0.80147
0.42169,0.24091
-1.6436,0.8732
0.17595,0.056913
-1.1158,0.69862
-0.6838,0.29218
1.5744,0.96302
0.22473,0.065676
0.40912,0.22
-1.0214,0.60304
-0.078476,0.065757
-0.3663,0.22828
2.2424,1.3183
0.96884,0.58759
0.51253,0.1872
0.8762,0.46657
-1.6546,1.0611
1.1071,0.59647
0.71412,0.45867
0.88001,0.54499
-0.17106,0.18327
-0.7915,0.48798
-0.021604,-0.059796
-0.26076,0.17925
-1.3136,0.78801
1.3229,0.76421
0.24259,0.21158
-1.3242,0.80988
0.82608,0.46383
1.6466,0.97506
0.031662,0.046539
-1.7023,0.96728
2.741,1.6283
0.10008,0.048666
-0.040283,0.038369
1.8802,1.132
-0.18462,0.21993
-0.99477,0.61178
-1.6338,0.95145
0.40583,0.29295
-1.009,0.7134
0.41613,0.26052
-2.312,1.3993
0.24277,0.11593
-3.0734,1.8696
0.74871,0.47179
-1.1974,0.68684
1.0905,0.74427
0.14522,0.078978
1.6345,0.9899
1.2334,0.75129
0.25582,0.12899
0.12678,0.15096
1.1946,0.75536
0.6356,0.43485
1.1959,0.73262
0.0075133,0.0265
1.9399,1.1448
0.22804,0.026473
-0.51206,0.30508
-1.4602,0.8398
0.19552,0.17059
-1.7158,0.96293
0.24439,0.16086
-0.0037855,-0.019019
0.84358,0.49729
-0.54856,0.30581
-1.5931,0.92421
-0.43358,0.30052
-1.9077,1.1317
0.04459,0.098072
-1.3755,0.85144
-0.10039,0.0093497
-0.6821,0.47055
-1.1278,0.69927
0.78626,0.49319
0.76017,0.49741
0.93345,0.63522
-0.39054,0.2124
-0.099422,0.072069
0.37835,0.28765
0.54947,0.26938
0.099058,0.097686
-0.87183,0.5068
-0.63983,0.37614
0.17041,0.078229
0.12419,0.052275
0.088066,0.040988
1.509,0.88529
-0.46712,0.24536
1.1217,0.6057
0.25104,0.13363
-0.3653,0.22093
0.023435,0.016229
-2.4132,1.468
0.39052,0.28595
0.90067,0.51897
-2.3126,1.4675
0.084137,0.085751
-1.3728,0.81622
-1.0272,0.69182
0.54474,0.31814
0.095799,0.0069637
-0.72607,0.47803
-0.83541,0.60296
-0.25939,0.15199
0.38339,0.24289
0.81476,0.38457
2.7984,1.7359
0.6329,0.39342
2.8827,1.666
1.3463,0.7852
0.21869,0.1605
0.16585,0.17114
-0.63646,0.36826
-0.93943,0.57079
0.059293,0.064439
-0.55537,0.28208
-1.4166,0.84078
0.38159,0.18293
-0.4715,0.28464
-0.78813,0.46199
-0.91695,0.53117
-0.96671,0.60251
-1.1457,0.75
0.22566,0.15921
0.0040367,0.054306
-2.1912,1.3188
-1.3432,0.78956
-0.049,0.11349
0.51159,0.35028
-0.050265,0.034358
0.035155,0.032105
1.424,0.83661
1.1671,0.7236
0.71356,0.45934
-0.31564,0.26013
0.14722,0.081686
0.73001,0.51476
-0.12171,0.04692
-1.9143,1.1619
0.39446,0.21786
0.5537,0.27663
-0.33116,0.2525
1.5727,0.99278
0.94185,0.57537
0.25117,0.099115
-1.8684,1.1241
-0.93412,0.58066
0.022446,0.035273
0.11526,0.10695
-1.09,0.68013
1.3288,0.84466
-0.95659,0.54702
0.84979,0.47088
-0.47549,0.3174
-0.19729,0.14174
0.70101,0.35526
2.5372,1.494
-1.4118,0.87761
0.91865,0.55029
0.54444,0.32609
0.16162,0.12963
-0.17606,0.14809
-0.0039234,-0.088958
-1.0835,0.62692
0.87582,0.52761
-0.94233,0.44845
-1.8786,1.1184
0.71271,0.46357
-0.20338,0.1413
0.33592,0.13344
0.70935,0.42217
0.77967,0.50977
-1.8087,1.0868
0.76617,0.41783
-0.4235,0.24894
0.34938,0.307
-0.52175,0.32512
1.3114,0.80704
1.5322,0.93662
0.50165,0.30642
-0.61238,0.39262
-0.3056,0.19462
-0.79536,0.47916
-0.76133,0.51469
-0.96958,0.68089
0.31325,0.16291
-0.099618,0.17721
-0.52042,0.37865
0.36927,0.28857
0.10448,0.13525
0.036046,-0.02524
-1.5231,1.0076
-0.14374,0.13593
0.012052,-0.037188
-0.90613,0.60069
-0.21795,0.087988
0.55271,0.36913
-0.026544,0.080906
0.40943,0.19402
-1.0137,0.60337
-0.37528,0.16197
0.66911,0.39888
-0.78534,0.51341
0.53687,0.37173
0.81849,0.50203
-0.43379,0.33644
-1.7656,1.1083
0.30605,0.23025
-0.87492,0.47266
1.1239,0.60707
0.27612,0.22119
0.69291,0.42874
-1.4355,0.84427
-0.27508,0.19207
0.80907,0.492
1.8951,1.2133
0.60712,0.27278
-1.7017,1.058
-0.070456,0.053679
0.18907,0.12285
0.074707,0.062365
-1.7138,1.0268
0.34875,0.17682
0.77719,0.46963
-0.015137,0.0050883
-0.35751,0.1788
-1.2722,0.87954
-0.61919,0.39115
0.64155,0.40851
0.66549,0.42363
0.073765,-0.016817
-0.24925,0.13551
0.83575,0.46593
0.23486,0.16763
0.3671,0.22931
-1.6889,1.0992
2.1962,1.3895
-1.4671,0.85588
0.44525,0.3367
1.007,0.61504
-0.32724,0.2354
0.23959,0.11212
2.1039,1.2203
1.1737,0.70953
2.0337,1.1406
-0.62995,0.382
0.4657,0.3271
-0.97781,0.58586
0.26732,0.20705
1.2339,0.76187
-0.17956,0.058008
-0.95598,0.58254
1.7932,1.0798
-1.0405,0.65529
-0.41194,0.23222
1.8221,1.0922
1.541,1.0025
0.88874,0.56161
-0.49729,0.23882
0.8662,0.47615
-0.14622,0.061318
-0.25179,0.15739
-1.1844,0.69567
-0.6369,0.42792
-0.38537,0.2509
-0.42806,0.12128
-1.9947,1.2459
-0.45023,0.31862
0.049296,-0.086991
1.3728,0.88623
-1.1263,0.66389
0.40976,0.18457
-1.4543,0.8434
-0.50196,0.31164
1.2872,0.82175
0.26506,0.14937
0.79097,0.45565
1.5539,0.8741
0.20956,0.10243
1.1649,0.6704
0.7681,0.53209
-0.098075,0.11459
-2.0488,1.0822
-0.050173,0.065751
-0.48381,0.23452
1.1057,0.62314
1.5977,0.9122
-1.4749,0.8725
-0.023827,0.012003
-0.39185,0.29352
-0.024119,-0.090104
-2.4043,1.4059
-0.59412,0.32195
-0.51547,0.31749
-0.20181,0.035878
-1.478,0.9276
0.5287,0.33354
2.4176,1.4488
1.1875,0.65873
-0.0012751,-0.069948
-0.34522,0.22735
0.47122,0.27843
0.088623,0.015787
-0.93101,0.50942
0.32313,0.23835
0.49451,0.35109
-0.82702,0.50192
0.6422,0.34109
-0.24508,0.14661
0.91714,0.59977
0.21673,0.069713
2.3161,1.2928
-0.37027,0.18704
1.2282,0.72115
-0.69682,0.34564
-0.066461,-0.01848
1.5896,0.93304
0.92413,0.57926
0.97256,0.56007
0.85959,0.51279
0.24263,0.11039
1.2754,0.80983
-0.53953,0.31454
1.4982,0.97239
0.14979,0.12903
2.2145,1.3413
0.89226,0.5238
-0.53715,0.39173
2.5328,1.6005
-0.91135,0.4542
-0.31887,0.20362
2.7954,1.7572
-0.30515,0.081147
-0.46041,0.44012
0.83382,0.49129
-0.34969,0.18783
0.11943,0.039179
-0.95985,0.48313
0.0020607,0.034193
0.04419,0.084778
0.73074,0.50153
-0.1858,0.16008
0.90524,0.47302
-0.11219,0.12219
-0.64783,0.29845
0.95489,0.6167
0.18916,0.18024
1.0144,0.54529
0.38304,0.20938
0.76565,0.40473
0.15472,0.063081
2.2736,1.3904
0.020811,-0.031903
0.030505,0.043846
0.047222,0.0057944
0.85265,0.51467
-0.073888,0.019987
-1.1701,0.72089
0.36532,0.24049
1.3734,0.83455
-0.95637,0.59683
-1.0443,0.5708
-0.16529,0.14779
-0.46704,0.28125
0.82487,0.49868
0.49454,0.3905
-0.12283,0.038513
0.86122,0.51079
2.2988,1.3415
0.77088,0.4355
0.85067,0.55015
2.2704,1.3774
0.64954,0.44484
1.0009,0.54717
-0.039224,0.026084
1.0075,0.62402
0.33913,0.20934
0.018971,0.01472
1.1804,0.71152
-0.63311,0.44206
-0.48071,0.29128
0.16966,0.02117
0.67555,0.45132
0.49022,0.30032
-0.60378,0.33773
0.23058,0.11973
-0.060309,0.05278
-1.345,0.76586
-1.0411,0.62364
0.098747,0.12417
0.98284,0.64925
0.69138,0.43167
0.72695,0.39472
0.94406,0.50004
-0.19077,0.12163
-0.92647,0.56575
0.1288,0.10686
-0.38694,0.22825
-1.3788,0.84777
1.0753,0.61799
0.29296,0.09657
0.83759,0.43874
0.0097005,0.063093
-1.3219,0.79845
-0.84087,0.49695
0.54104,0.26137
0.9892,0.57403
0.49962,0.34728
2.4543,1.5331
2.0773,1.2132
-0.92879,0.54593
-1.2192,0.7477
0.38788,0.30304
1.3905,0.89114
0.27137,0.21724
0.86026,0.43607
1.1641,0.63174
-1.2767,0.7566
-0.047503,0.13498
-0.84518,0.50542
-0.47143,0.25658
-1.6644,0.95838
0.72567,0.42371
0.35944,0.25566
0.8545,0.48475
0.067791,0.014341
-2.0766,1.2214
-0.62256,0.35614
-0.13845,0.084138
-0.71465,0.48906
1.8188,1.16
-1.6175,0.97607
-0.34684,0.15624
0.013492,-0.076221
-0.26424,0.046846
-0.99096,0.56447
1.0235,0.58451
0.16148,0.13148
-1.3843,0.76639
1.0917,0.64727
-1.3125,0.79707
0.52224,0.32139
0.877,0.50321
0.27071,0.15628
0.050025,0.071646
-0.28309,0.20449
0.14414,0.089206
0.71131,0.4675
-1.1238,0.70188
0.24416,0.14155
0.19592,0.056317
-1.9027,1.0888
1.134,0.70244
0.27083,0.090483
0.81978,0.4616
-1.7369,1.0412
-0.53275,0.35399
1.5991,0.98684
1.2372,0.72824
1.1226,0.59536
-1.1491,0.81284
-0.18568,0.085991
2.4062,1.4069
0.58744,0.39125
-0.098513,0.044758
-0.79129,0.41765
0.0125,0.16609
1.3761,0.86445
0.090363,0.082851
-0.47779,0.25979
1.1024,0.70023
-1.2404,0.81581
-0.25695,0.13127
2.3106,1.3959
-0.68288,0.46209
-1.3176,0.76108
-1.2277,0.70739
2.3939,1.4434
1.6801,1.0699
0.68558,0.42314
0.36525,0.21178
1.0046,0.61324
0.42537,0.22361
-0.025349,0.036166
1.1443,0.66735
0.22778,0.11263
0.053441,0.070139
0.33077,0.26204
-0.3319,0.22662
-1.8508,1.1007
1.1084,0.6463
0.030199,-0.029431
-0.11806,0.16639
1.7941,1.1301
1.2459,0.80674
-1.1227,0.65995
-0.26785,0.20138
0.81321,0.54157
